ID,Name,throwTypeId,noThrowInputSpecialEffect_forDef,derivationSourceThrowKind,throwChangeId,throwCheckSituation,acceptableButton,throwKindCheckMethod,throwKindCategory,checkPriority,doesSkipWeaponCategoryCheck,doesCheckNormalFallOrbit,isThrowBeginning,defAliveCheck,checkAction_ActionUnlock_0,checkAction_ActionUnlock_1,throwSkillId,checkAction_ActionUnlock_2,pad0,
0,[PC] Start behind -- 【PC】背後始動,0,800000,100000000,0,0,0,0,0,10,0,0,1,0,5,-1,-1,-1,[0|0|0]
100,[PC] Behind -- 【PC】背後,0,-1,0,0,1,-1,1,0,10,0,0,0,0,5,-1,-1,-1,[0|0|0]
201,[PC] Behind-the-scenes ninjutsu (blood smoke) -- 【PC】背後忍術（血煙）,0,800010,100,0,0,0,1,0,10,0,0,0,2,5,-1,2100,-1,[0|0|0]
202,[PC] Behind-the-scenes ninjutsu (puppet) -- 【PC】背後忍術（傀儡）,0,800010,100,0,0,0,1,0,10,0,0,0,2,5,-1,2110,-1,[0|0|0]
203,[PC] Behind Ninjutsu (Encha) -- 【PC】背後忍術（エンチャ）,0,800010,100,0,0,0,1,0,10,0,0,0,2,5,-1,2120,-1,[0|0|0]
10000,[PC] Start behind crouching -- 【PC】しゃがみ背後始動,0,800000,100000000,0,0,0,0,1,0,0,0,1,0,5,-1,-1,-1,[0|0|0]
10100,[PC] Behind crouching -- 【PC】しゃがみ背後,0,-1,10000,0,1,-1,1,1,0,0,0,0,0,5,-1,-1,-1,[0|0|0]
20000,[PC] Play 0 -- 【PC】弾き0,0,-1,100000000,0,2,-1,0,2,0,0,0,0,0,5,-1,-1,-1,[0|0|0]
20100,[PC] Play 1_ Attack -- 【PC】弾き1_攻撃,0,800000,20000,0,0,0,1,2,0,0,0,0,0,5,-1,-1,-1,[0|0|0]
20110,[PC] Playing 1_ Behind the scenes -- 【PC】弾き1_裏回り,0,-1,20000,0,0,1,1,2,0,0,0,0,0,5,13,-1,-1,[0|0|0]
20900,[PC] Playing Todome -- 【PC】弾きトドメ,0,800000,20100,0,0,0,1,2,0,0,0,0,2,5,-1,-1,-1,[0|0|0]
30000,[PC] Parting out 0 -- 【PC】見切り崩し0,0,-1,100000000,0,3,-1,0,3,0,0,0,0,0,5,-1,-1,-1,[0|0|0]
30100,[PC] Parting out 1_ attack -- 【PC】見切り崩し1_攻撃,0,800000,30000,0,0,0,1,3,0,0,0,0,0,5,-1,-1,-1,[0|0|0]
30110,[PC] Parting out 1_ Behind the scenes -- 【PC】見切り崩し1_裏回り,0,-1,30000,0,0,1,1,3,0,0,0,0,0,5,13,-1,-1,[0|0|0]
40000,[PC] Breaking start -- 【PC】崩し始動,0,800000,100000000,0,0,0,0,4,2,0,0,1,0,5,-1,-1,-1,[0|0|0]
40100,[PC] Breaking down -- 【PC】崩し,0,-1,40000,0,1,-1,1,4,2,0,0,0,0,5,-1,-1,-1,[0|0|0]
40900,[PC] Breaking down -- 【PC】崩しトドメ,0,800000,40100,0,0,0,1,4,2,0,0,0,2,5,-1,-1,-1,[0|0|0]
41000,[PC] Breaking behind and starting -- 【PC】崩し背後始動,0,800000,100000000,0,0,0,0,4,0,0,0,1,0,5,-1,-1,-1,[0|0|0]
41100,[PC] Behind the collapse -- 【PC】崩し背後,0,-1,41000,0,1,-1,1,4,0,0,0,0,0,5,-1,-1,-1,[0|0|0]
41201,[PC] Ninjutsu behind the collapse (blood smoke) -- 【PC】崩し背後忍術（血煙）,0,800010,41100,0,0,0,1,4,0,0,0,0,2,5,-1,2100,-1,[0|0|0]
41202,[PC] Ninjutsu behind the collapse (puppet) -- 【PC】崩し背後忍術（傀儡）,0,800010,41100,0,0,0,1,4,0,0,0,0,2,5,-1,2110,-1,[0|0|0]
